,DFO_ID,ISO3,FE,BQFE,CI,QR
911,2737,IND,272727.06876775704,118042.4522099175,-0.2826115824069668,0.4382113667077587
921,3636,IND,5983785.907386261,1211442.1357968815,-0.0630770754183168,0.92393777144101
922,3636,BGD,353639.35927255003,89775.07518647955,-0.1567670479689942,0.3362705722317613
925,4272,PAK,111466.79663549564,70297.21813985425,-0.6273325300178736,0.000726095417586
940,4673,IND,7037192.782905101,986517.5130576424,0.2065951831847037,2.4669402013454635
941,4673,BGD,287956.7251242324,62554.41857894279,-0.1233874106813948,0.6926456818633672
942,4673,NPL,143323.85499045622,3113.491168978549,0.7994968001114406,42.20069693728082
943,2956,IND,118472.65255526222,65247.00820510097,-0.5869943183383588,0.0325933500850097
952,2061,VNM,1336831.994564433,818517.5227343087,-0.6126142412934468,0.0056130678185136
954,2061,THA,814244.3127555072,252271.97837667933,-0.2571627019694186,0.2319317019878562
955,2061,KHM,512962.2441770788,177925.59817144347,-0.1958365971039727,0.3117096515938022
960,3271,IDN,200969.7861351687,41777.47583108854,-0.2679731290358049,0.1084841812836566
973,3122,IND,16584528.502186053,5303249.307536055,-0.3776918446623014,0.0388165428663743
975,3122,BGD,8109370.155711726,3079771.9022997217,-0.379171753611346,0.0189205246504231
991,4507,IND,1833417.28658442,901587.162958716,-0.5388062077164193,0.0022462333042225
994,4507,BGD,329952.0717557536,149575.40833513837,-0.4805208222703642,0.0019906504935293
996,2931,PAK,220508.4081004381,135043.24975426032,-0.5873606621025966,0.0256138063497416
1012,3445,DZA,102230.4988506682,2389.9311972640453,0.3764707074743021,8.616155293581079
1018,2187,UKR,208830.37205533727,27371.451362956133,-0.1493738703020898,0.6580448275997968
1027,2338,IND,1905918.914688123,304566.78585216554,0.1818903831974565,2.3807532415049915
1028,2338,BGD,624512.3536078881,261871.5392943378,-0.4112781483658053,0.0265530813161071
1029,3210,VNM,2209803.4002130525,1112390.6966453155,-0.502256230279404,0.0262336488025748
1030,3210,THA,195210.5153110124,91229.05741230548,-0.4435655549772073,0.0627598132774577
1031,3210,KHM,437081.5546753114,139810.27084837534,-0.2083308215382683,0.219146582931423
1043,3650,IND,234189.69678950557,102189.14167252571,-0.4838051726025822,0.0011218334445674
1044,3650,BGD,102152.13485508932,74616.93947747543,-0.6645795372220415,0.0036975710279682
1046,3878,IDN,134419.38388860086,40123.25126670066,-0.1241934991566392,0.3088148511717692
1049,2134,MYS,110909.34766138552,19712.168712657927,0.193931212527143,2.028387982466595
1050,2134,THA,176306.1131499885,40060.03580326535,-0.1921440298827877,0.2390253852187529
1051,4667,NGA,113082.78513001652,80985.61641524435,-0.6787100308371135,0.0140555100159735
1053,2789,IDN,275431.48446742166,59682.87934105024,-0.2692777518820347,0.1567271116760334
1062,2675,PAK,136825.0965728789,102308.9453563497,-0.6560433865908755,0.0438451212072646
1063,3518,PHL,246339.8295685645,47838.77994521972,-0.1675352553101707,0.3140149528659678
1087,2279,IND,3047004.18741676,1345423.8459286534,-0.4902935757895003,0.0148213634774425
1088,2279,PAK,419463.6164161496,271419.5328898023,-0.6259910210774429,0.0131574662385232
1091,3128,IND,14769947.022970147,4957330.872623997,-0.3841561396319137,0.0483986358284526
1093,3128,BGD,18720633.524387795,5504653.374563887,-0.2180378244699763,0.3098171972844834
1095,2463,UKR,368774.03857505374,58550.41463565479,-0.0318492901162761,1.17585209628521
1101,3857,PAK,1627043.0524814068,1096039.583915949,-0.6531176766348692,0.000597230009384
1109,3820,PHL,609778.3019460693,91773.30963488096,-0.0716628176879492,0.5559700200057361
1127,1781,VNM,1794217.387099579,921446.6326101276,-0.5161590873520747,0.0179433720459504
1130,1781,KHM,778993.3548579096,226995.23842152444,-0.1956521948461833,0.2279297125242326
1147,2519,IND,5805007.860742725,2152431.6553090927,-0.4362104817789571,0.0107020635482856
1149,2519,BGD,2546654.12377606,1084909.063160271,-0.4360086758462446,0.0073454477740248
1172,3384,VNM,285228.9718413441,181944.62814145384,-0.6483985763638876,0.0016744790045275
1178,2754,IND,187074.7030026013,27656.80394135624,-0.0633761643879295,1.0006259904968795
1179,2754,BGD,174504.11094000377,83629.91092939733,-0.5064377148965287,0.0010968594433609
1182,2758,IND,245775.70149617305,33384.59035865314,0.1037739318035131,1.956257846497728
1183,3195,IND,1681505.0273894456,337669.53395214456,-0.2301084066614014,0.1667847085204994
1184,3195,BGD,543626.1160645154,224633.493239266,-0.4142465395931042,0.0560292524995409
1185,2077,VNM,837307.7340462208,416004.3972144055,-0.4947432850424763,0.0200503064296323
1190,4378,IND,315248.46155611647,196385.5562860821,-0.5960171818770357,0.0090788786510961
1213,2734,IND,330715.0712417392,24154.41549358349,0.3146489932926199,3.033815659640645
1214,4153,PHL,533970.5071844741,72849.42238071826,-0.0717426334017135,0.615419270142243
1231,3164,IND,2462042.616382869,960502.027438196,-0.4403796904436942,0.0246045244706917
1236,2867,VNM,567122.0943136765,420529.503473977,-0.7061543099511585,0.0
1256,4159,BRA,182266.5418797972,127802.0614242093,-0.5242057837596314,0.172416393379565
1284,1641,IND,3975527.59458391,663785.9339279385,-0.0886846554146979,0.6541355077906235
1286,1641,BGD,3663697.7886870014,935237.480605804,-0.0818261814654801,0.7220305184796496
1307,3365,IND,6324045.869746259,2691090.337451984,-0.445959532150655,0.0636591777129636
1309,3365,BGD,2777196.389817398,1359828.360483884,-0.4851776226831849,0.0052931192394932
1313,2514,PHL,206880.64833908173,42907.41201317376,-0.2922286994609907,0.0333911665900456
1321,3656,PHL,465254.8744356735,65576.57341206339,-0.0622321919069888,0.5960526018995975
1336,2699,PHL,180248.0479217147,24301.67155867021,-0.1390288882641434,0.1969435355267374
1337,2627,IDN,771184.1315361325,122873.70390190442,-0.1311128397295325,0.5459150325079833
1338,3530,IND,319471.141915514,158021.8813682521,-0.5591564318391192,0.0004085216461217
1339,3530,BGD,288874.6354915088,163452.849186304,-0.5756917209733545,0.0
1346,1747,IND,150070.9027851697,40053.37918370262,-0.343532413663786,0.0085931677147847
1375,3251,IDN,226977.81702666244,51131.20466836493,-0.2796369054140339,0.1716803435001927
1376,2935,IND,519596.961824919,205156.5726902764,-0.3625229219412763,0.1790869565795123
1381,2730,PHL,429971.6410893963,68234.98562793605,-0.0645018460503293,0.68145516198622
1386,2676,IND,136866.2395637681,66319.7447975126,-0.5256784286204779,0.0016936424278165
1391,2539,PHL,965822.2758989696,143845.11058691793,-0.0473008618139471,0.8501732579729905
1399,4211,TUR,106287.61284647632,19583.474297632496,-0.1122301458075569,0.614295809624318
1408,3899,IDN,806896.5865146604,139217.30686863413,-0.2466213890822718,0.1929129297521198
1409,2747,IND,547656.0657066932,223077.3286084524,-0.3728285727893078,0.1210580235437085
1411,2747,BGD,4589530.220888886,1636856.8152687491,-0.2572530728866319,0.3276744385692184
1413,3383,IND,1719700.845997771,867611.933720488,-0.5312324045903083,0.0352578476184268
1417,3485,IND,154060.30364287534,19361.804453224093,-0.172314636323084,0.2707970752552527
1418,3485,BGD,411077.1770597298,193958.5961785957,-0.4839289851547402,0.0
1419,3551,IND,377419.3167354606,44740.58904179279,0.2627457000879734,2.238743435996524
1453,4330,IDN,322715.11517794244,99080.39883808116,-0.3353659258092876,0.1758018275072218
1456,3136,IND,17251269.207028147,5378264.4205299225,-0.3568136496434756,0.0655149583544689
1458,3136,BGD,22560459.94591563,6599772.234863366,-0.2161251287559776,0.3146894587981415
1460,3371,IND,5096522.474695491,2272399.898416125,-0.4973355484824648,0.00785760469406
1462,3371,BGD,7002514.22723781,3082822.868817657,-0.4325627032378509,0.0204994329355017
1465,3118,IND,2698529.138713755,567380.2246351609,-0.2946781754452906,0.0289278785499279
1466,3118,BGD,1035814.2494057372,470747.3636973427,-0.4543791693878863,0.0035371176855451
1468,2276,BGD,353688.8234826738,64531.291351330656,-0.0694152358149259,0.4007108158932685
1469,2347,VNM,586588.453622693,369159.9221467426,-0.6377489600622677,0.0033714450207941
1470,2347,THA,140406.52673884618,59954.13693673217,-0.3804925394503429,0.0894599624067336
1473,2407,PHL,675271.8644479268,99317.2353238942,-0.0295352456831732,0.9696303219184672
1494,2158,IDN,162892.93410302172,22292.756150408317,-0.2118183238704126,0.0977716000100389
1495,4188,IND,550904.4868739927,235815.6613737568,-0.4526492013045256,0.0300979459834205
1497,4188,BGD,4257019.414758504,1766226.145089273,-0.3696918074216487,0.1277854495099676
1504,3717,IND,1622879.9752992648,946004.337931939,-0.559367534056881,0.0281185818281634
1513,2106,IDN,131243.30326209494,38824.30588160976,-0.2729405395035671,0.2248737209095837
1537,3219,VNM,623439.186359546,313584.9398177008,-0.5036377882913692,0.0341733579707816
1541,2709,VNM,4273171.570582514,2448512.5385127515,-0.5654315395222177,0.007277346394478
1542,2709,THA,5539056.161427841,1002063.8407708036,-0.0868613255794631,0.5355656178833067
1543,2709,LAO,637266.2613591825,90122.01743396356,0.1143328089408532,1.7513305108817538
1544,2709,KHM,414943.48469740833,85380.04918762376,-0.1678213540103427,0.3519515717338986
1553,4242,KAZ,245734.16798552655,49051.68442023967,-0.065419282409284,0.5880569412848117
1557,2949,VNM,3020417.915465714,1443444.5543031837,-0.4702531485051884,0.0373021387324626
1558,2949,THA,722576.7563954111,245721.79657151207,-0.2742758057465391,0.1893997480195764
1560,2949,KHM,758491.0780116874,211820.8041194619,-0.1640289014559414,0.2762027413724867
1572,4241,MDG,140996.11952244234,9074.42177679006,0.3639135098734436,6.237188700021036
1577,1791,IND,534674.4684687754,188447.0034305492,-0.417017496543472,0.0007943602861606
1591,3212,COL,114807.16975137877,50241.36862522947,-0.3598989441241714,0.1718242668699368
1595,4665,BGD,8096512.276284657,3424376.8436967395,-0.3908118416392615,0.0579041261117872
1596,4665,IND,5383905.852880702,1460030.3291176986,-0.1975729147133951,0.4162648000409354
1604,3765,PHL,421216.14346175385,59494.35326432293,-0.094131393278821,0.546660556667989
1607,1981,PHL,1045531.1018466832,136923.12121757166,-0.0770036344061003,0.5176216369047543
1608,4508,IND,2869332.08320425,1433228.39822651,-0.5491651480757875,0.0019985249216096
1610,4508,BGD,4839406.151002676,2361382.453700299,-0.4911688223452036,0.0078797993059679
1631,3983,IND,4459082.056446499,549344.5877407747,0.2557681064200348,3.001900333662808
1632,3983,PAK,1700641.2235758794,482001.7955469294,-0.0753133946624062,0.6832153043568553
1634,3983,BGD,125325.4081871757,32386.540794213564,-0.0511445625835269,1.2401298442805355
1646,4006,TUR,181544.81123434988,18842.583564155717,-0.0894450579935973,1.453007775231895
1648,2718,IND,2317361.4677820057,1054716.0784472816,-0.5046624325031943,0.0017564228876288
1652,4090,VNM,303046.53941947606,177866.39990237757,-0.5791597547447468,0.011171643192008
1655,4090,KHM,646942.7321305064,225260.70069959664,-0.2811650871739817,0.0966094429589722
1670,3713,IND,644799.5503985712,396211.63264834246,-0.6390495853482694,0.0025162084612237
1671,3713,BGD,648523.2570474562,366656.0545341232,-0.5500350900869866,0.0077516904853706
1673,2779,IDN,125237.64066957372,30498.267499018613,-0.3029117830390805,0.0824130983403639
1674,2689,IND,230477.4860952795,115039.45127751384,-0.5566770383365913,0.014707930664046
1675,2689,PAK,553020.122090914,402133.6876299108,-0.7022635493359332,8.698321265070179e-05
1685,3984,PAK,808097.0013601119,453789.2307917432,-0.5570610351247929,0.0103402240807362
1686,2785,PHL,604280.8290105489,85533.89546601601,-0.0950732423159446,0.6039855531395377
1687,3338,IND,2304412.4157761144,883273.411680679,-0.4483281019795514,0.0054483525074691
1689,3338,BGD,1140527.9719069954,510929.80647009326,-0.4324803841626805,0.0101878453684226
1696,3889,THA,135941.3629658919,40615.84616319666,-0.3424021461827072,0.0887724336461341
1701,2879,IND,1116683.752715174,401047.0108330474,-0.4167152656480026,0.0150990713415029
1703,2879,BGD,4534961.986982725,1726515.1158166667,-0.369355539267996,0.0672022063482877
1707,2761,COL,139381.51879994193,67804.04394364764,-0.4239849739079662,0.1116236068070344
1710,1614,VNM,220519.3886445862,91903.5017740846,-0.3522389851788864,0.2538153023585863
1713,1614,KHM,436983.5232339081,97331.37309826326,-0.085973374472633,0.4649693141887693
1714,4098,IND,1439622.9677715788,266039.4096234768,-0.0132197257581331,1.2506714556076994
1716,4098,BGD,724206.3075899824,291581.07439888327,-0.4002082858223937,0.0320879422051376
1738,2039,VNM,4033730.013921448,1822417.841313341,-0.4381791275863499,0.0437719128959791
1739,2039,THA,775979.6242255879,239389.34423211747,-0.2414348393331821,0.2759875374772995
1741,2039,KHM,1608498.6275914698,397699.1357720414,-0.1426991721919593,0.2857160220339772
1746,2248,IND,8284750.057964264,3290735.911571152,-0.4168388529762661,0.0735833112348965
1747,2248,PAK,168481.93225451428,83997.2513940485,-0.4822396462969021,0.080445801348394
1749,2248,BGD,11543561.694770187,4104519.44527166,-0.3100666170417477,0.1334044225097542
1758,2625,COL,540946.8952316499,56396.28589793349,0.2593557363853398,3.5349724148643182
1759,2473,IND,641311.715418722,177512.6482413918,-0.3011180118419355,0.093471308648256
1760,2473,BGD,2288988.430671116,915465.4728850404,-0.4005890763697848,0.0620216906512457
1765,3188,VNM,772064.4780144918,502842.7753956904,-0.64735666384103,0.0018810682606667
1767,3188,THA,249354.45746486305,108245.01821234544,-0.4111053124781139,0.0779794710262773
1769,3188,KHM,212612.11657344177,74837.96772680551,-0.1674556309633359,0.369482983582174
1773,2592,PHL,2101541.762567335,265388.94630200655,-0.0544351091880271,0.8655824690953591
1776,3014,PHL,789228.1442078662,109609.13461246912,-0.0108109251052075,0.9869962976530836
